"lagoslakeid","gnis_name","nhd_lat","nhd_long","lake_area_ha","lake_perim_meters","class","maxdepth","dr","colora","colort","chla_mean","tn.avg","tn.trend","tp.avg","tp.trend","np","trend.pptmean","trend.pptp95","trend.pptlag1","trend.tmaxmean","trend.tmaxp95","trend.tmaxlag1","wetland_pct","devel_pct","agri_pct","HU4zone","HU2zone","tsi","tsi.cat","LII_ecoregion"
7790,"Watchaug Pond",41.383814,-71.691615,232.3916604,8397.0959,"mountains",12.8,7.1390101828284,NA,NA,4.33905784590574,418.725490196078,0.0555617942586146,13.3260869565217,-0.0209699834113128,4.35907999545341,-0.0188868422115226,-0.0241652626072516,-0.0532635785922381,0.0513732094622661,0.0273764731779434,0.0191368982799043,27.14,12.53,1.98,"0109","01",44.9977175082023,"mesotrophic","8.1"
7792,"Waterman Reservoir",41.876332,-71.584137,105.8208501,13775.4227,"mountains",2.1,17.9730885000706,NA,NA,5.33976553794064,383.676470588235,0.0581046244017437,12.4,0.0386470032136483,4.25759270864231,-0.0151329559426214,0.00811272128422569,-0.0449060839193542,0.0379618660088405,0.0133841789374207,-0.0215314594541615,12.19,15.57,7.38,"0109","01",47.0335329209563,"mesotrophic","8.1"
7886,"Chute River",44.025798,-70.641209,2443.036055,71275.7032,"mountains",17.9832,5.95673260745225,14.0909090909091,15.6666666666667,2.76887323943662,NA,NA,6.92683557183557,0.00762695352386023,4.36691371912096,0.0196783780410548,0.0349959049996878,0.0156856176992743,0.0290854035858273,0.0143506723517874,-0.0501159757999937,7.7,10.26,4.8,"0106","01",40.5909009584931,"mesotrophic","5.3"
7905,"Stearns Pond",44.121374,-70.777014,100.451555,5064.3847,"mountains",14.3256,21.409149743874,20.625,37,3.13333333333333,NA,NA,8.56805555555556,-0.0197035213828984,4.45246673190375,0.0152654460867162,0.0275856689760223,0.00453773919088573,0.0275011866179844,0.0129894055545155,-0.0541463255198297,7.59,3.39,1.93,"0106","01",41.803975499963,"mesotrophic","5.3"
7964,"Little Pond",41.706574,-71.405437,11.47267736,1515.9163,"mountains",7.6,1.75933036697896,NA,NA,4.56535685073057,529.844444444444,0.0371921540271722,26.4375,0.028678312008961,3.76542150528995,0.0165537880323006,0.0114401445163431,-0.0567854350969424,0.0270461796026623,-5.04206177663815e-05,-0.00888541362060912,0.45,91.36,6.36,"0109","01",45.4964524505873,"mesotrophic","8.1"
7965,"Prince Pond",41.743681,-71.318561,3.29407261,857.1269,"mountains",4,NA,NA,NA,29.0606593873973,970.654761904762,0.0953737955924322,73.578431372549,0.0729922174321578,3.51988901039561,0.0071228457912952,0.00682506601710891,-0.0552540273592967,0.00465572233134771,-0.0140802977888397,0.000254213808498636,NA,NA,NA,"0109","01",63.6536702681493,"eutrophic","8.1"
7966,"Indian Lake",41.480288,-71.468201,108.2720175,5497.5441,"mountains",2.7,1.73893898393461,NA,NA,3.72740481893651,458.571428571429,0.0907384242037359,16.5833333333333,-0.0637355924079121,4.25642114491698,-0.014825877188171,-0.00544755248505794,-0.0437265743423642,0.0193454126940429,0.00766605098196087,0.0100769937231188,18.16,24.96,3.02,"0109","01",43.5071370008726,"mesotrophic","8.1"
7970,"Yawgoo Pond",41.511129,-71.572995,60.72413145,3195.8569,"mountains",10,7.53001051940118,NA,21,12.3351917052176,493.440454969867,0.0846794043539078,21.1984613212874,0.0262348029937495,4.03193837369492,-0.0163175136200605,-0.0180090676921354,-0.0468017832650374,0.0274775757209483,0.00434488892147329,0.0125107237645101,17.26,8.43,2.85,"0109","01",55.2471962188952,"eutrophic","8.1"
7975,"Crystal Lake",44.123426,-70.672218,180.6865165,6834.4545,"mountains",19.812,12.6230666415001,16.5,18,2.7620253164557,NA,NA,7.88870851370851,0.0849497163049975,3.58424971820945,0.0128539027643021,0.0190738215192742,0.0121508242727962,0.0264621928786868,0.014392342401095,-0.0532838799612105,4.45,7.01,5.51,"0106","01",40.5666090073424,"mesotrophic","5.3"
8037,"Trickey Pond",43.940797,-70.609427,127.6504408,7683.5006,"mountains",17.3736,1.78670925043919,6.44444444444444,50,1.72548387096774,NA,NA,5.31730769230769,0.0491724112835525,4.02736910979748,0.02084668488723,0.0409757364476902,-0.00393487683386445,0.0314103628307184,0.0145059143510037,-0.0453213396599329,0.47,15.18,1.38,"0106","01",35.9514287325291,"oligotrophic","5.3"
8057,"Curran Upper Reservoir",41.752966,-71.549003,12.29426691,1693.0896,"mountains",7.3,17.4990116999176,NA,NA,6.13742427098529,376.282051282051,-0.0420609220954699,12.0059523809524,0.0535972578808551,4.39134759722752,0.0124561437214113,0.0134265934522769,-0.0495223458075738,0.0295369641508423,0.00190564044120567,-0.0151345201518777,8.65,8.9,36.69,"0109","01",48.3993145637306,"mesotrophic","8.1"
8065,"Stillwater Reservoir",41.903336,-71.545747,121.6273462,14540.2603,"mountains",NA,25.7198517005874,NA,NA,3.97701259478947,378.645833333333,-0.035596737155533,14.4027777777778,0.0340176806531986,4.09864953684573,-0.0143087180638197,0.00594634765606153,-0.0473185726016474,0.0418366976395887,0.0174982332599702,-0.0239170041424344,11.33,27.06,3.9,"0109","01",44.143008453982,"mesotrophic","8.1"
8075,"Adams Pond",43.995011,-70.712032,17.56887581,2086.6902,"mountains",15.5448,4.17994261125123,9.4,NA,2.47153846153846,NA,NA,6.87921245421245,0.155852191765668,NA,0.019095130971463,0.0304885917880211,0.0161506342433199,0.0297584206809586,0.0139955045738523,-0.0499710593287997,0.24,8.31,5.74,"0106","01",39.4764884016857,"oligotrophic","5.3"
8179,"Keoka Lake",44.179064,-70.705379,186.1966076,7268.9575,"mountains",12.8016,8.07898602659611,15.3333333333333,NA,3.64204301075269,NA,NA,8.26025132275132,0.0186088537038958,4.49901342850068,0.00984870430377662,0.0134433042566299,0.00454634152993118,0.0314457764928059,0.0159017471615955,-0.0539262407433066,3.75,7.7,8,"0106","01",43.2798643986085,"mesotrophic","5.3"
8213,"Bear Pond",44.150747,-70.715765,101.3529659,6969.7244,"mountains",21.9456,21.6730647839877,16.6666666666667,NA,3.57875,NA,NA,9.29821428571429,0.0424187794317548,NA,0.00984870430377662,0.0134433042566299,0.00454634152993118,0.0314457764928059,0.0159017471615955,-0.0539262407433066,2.39,4.54,6.45,"0106","01",43.1078831945901,"mesotrophic","5.3"
8271,"Meadow Brook Pond",41.441102,-71.690336,9.808243782,2030.8643,"mountains",3,178.913334436124,NA,NA,9.04717463874208,505.294117647059,0.0471226016343214,24.0072463768116,-0.0333258932003383,3.90959537183142,-0.0163221405417625,-0.0285915718314596,-0.0467198902611199,0.0345674667664736,0.00176809503056324,0.0139918302650746,14.06,14.87,7.87,"0109","01",52.2060591658208,"eutrophic","8.1"
8272,"Tucker Pond",41.422103,-71.552093,39.08902027,5063.2542,"mountains",9.8,2.88629365793005,NA,NA,8.62366741117647,455,0.0784018921246375,19.5745614035088,0.0988315443386377,3.96884340912487,-0.0230195065480685,-0.0306970469214163,-0.0468846105655761,0.0321642535248959,0.0161101171929361,0.0160669971661479,14.06,4.64,13.42,"0109","01",51.7357474941795,"eutrophic","8.1"
8274,"Spectacle Pond",41.7906,-71.442921,14.62049058,2103.0862,"mountains",3,33.8864078663494,NA,NA,42.6424068864535,953.333333333333,0.116834717569426,52.0277777777778,-0.117623337231384,3.72448551623781,0.0139159652260933,0.0160037981709767,-0.0551115234595751,0.0241661204194978,0.00704834509972038,-0.0141267936417689,0.16,92.87,0,"0109","01",67.4154508967101,"eutrophic","8.1"
8275,NA,41.583098,-71.27288,3.695476637,886.0432,"mountains",3.7,NA,NA,NA,16.0778278841079,1195.0641025641,0.00659402845383385,40.3571428571429,-0.0747928285046132,4.23288247013139,-0.0107919809299341,0.00036117891553498,-0.0438326062973332,0.022099967399518,0.00878799225527354,0.00988658837978473,NA,NA,NA,"0109","01",57.8466979050931,"eutrophic","8.1"
8281,"Tiogue Lake",41.677571,-71.550382,90.87605415,8052.0534,"mountains",3.4,6.58215568000649,NA,NA,2.1607409458619,785.196078431373,0.0163209972804726,13.2583333333333,0.0360648195433301,4.82865432876619,0.0172946889837711,0.0145804566079732,-0.0574586278680321,0.0324596162577069,0.00042091265593006,-0.00957573150904478,6.99,70.17,0.35,"0109","01",38.1581262069223,"oligotrophic","8.1"
8282,NA,41.871061,-71.345847,1.49247486,679.4855,"mountains",1.5,NA,NA,NA,26.2353683678217,970.055555555556,0.10006924562639,81.9895833333333,0.018087462002672,3.36772833102404,-0.00034621142248701,-0.0132257666077889,-0.046996966527778,0.0230865676913587,0.0117539134711261,-0.0115127014448803,NA,NA,NA,"0109","01",62.6503337779911,"eutrophic","8.1"
8286,"Locustville Pond",41.516009,-71.720839,33.05722236,5839.2101,"mountains",4,62.4470923938813,NA,NA,5.9021383510119,389.464285714286,-0.00255459290678401,15.5,-0.0547293055132314,4.12726652279966,-0.00780411271185082,-0.0118743067948997,-0.0521400199423312,0.0334726464145213,-0.00244706531431647,0.0131857434528949,13.21,7.26,5.78,"0109","01",48.0158373798897,"mesotrophic","8.1"
8291,"Barber Pond",41.50215,-71.564772,12.17148504,2028.1643,"mountains",7.6,26.389750391543,NA,NA,13.3078246934035,437.647058823529,0.0620448238709012,16.469696969697,0.0293835918766517,4.10596742256936,-0.0163175136200605,-0.0180090676921354,-0.0468017832650374,0.0274775757209483,0.00434488892147329,0.0125107237645101,17.81,14.78,6.54,"0109","01",55.9917349353011,"eutrophic","8.1"
8293,"Pascoag Reservoir",41.937293,-71.711032,136.8621341,15751.2726,"mountains",5.8,10.254724831154,NA,NA,1.95698903267974,274.305555555556,0.0487937251572582,8.98333333333333,-0.00200476498236392,4.38557634495001,-0.00874556881013014,0.00467934333829866,-0.0475164426968425,0.0346390431454421,0.00936092970444788,-0.0283569667808129,8.23,11.1,1.14,"0109","01",37.1865034964817,"oligotrophic","8.1"
8294,"Glen Rock Reservoir",41.509926,-71.604388,12.62464917,5354.7268,"mountains",2.8,647.846065412684,NA,NA,1.17094653788649,443.214285714286,0.069489047916095,14.9705882352941,-0.0519071027242322,4.23965606352539,-0.013427802690466,-0.0142894028988172,-0.0487744570398492,0.0303070598626787,0.00410667147788358,0.0138580627479958,14.76,8.36,6.42,"0109","01",32.1481399233955,"oligotrophic","8.1"
8304,"Spring Green Pond",41.735309,-71.410773,3.475893085,1234.5128,"mountains",5.9,NA,NA,NA,7.40655761173184,479.423076923077,-0.019336129902844,16.6354166666667,-0.0442541769307153,4.14360402217797,0.0224252344478602,0.0230569710704713,-0.0556664878179588,0.0198732317950579,-0.00386986961557075,-0.0101205635600206,NA,NA,NA,"0109","01",50.2432082188701,"eutrophic","8.1"
8305,"Silver Spring Lake",41.538421,-71.472332,7.533056657,2489.7672,"mountains",4.2,63.6066672158576,NA,NA,9.13971138040909,1254.11764705882,0.156899359850331,17.2619047619048,-0.011314096105772,5.14700744278039,-0.011270137256869,-0.00372055757594813,-0.0418071273767421,0.0133592533419192,0.000840103160309141,0.00797484267700692,7.02,27.55,4.51,"0109","01",52.3058885999241,"eutrophic","8.1"
8306,"Georgiaville Pond",41.895003,-71.51306,39.01905776,5958.7759,"mountains",7.6,27.0994251194855,NA,NA,3.23849470858915,470,0.127581798646403,11.7,-0.0184996365884884,4.51063370989098,-0.0136755900191241,0.00166461959781148,-0.0485914504731863,0.0366307597291914,0.0176601568312026,-0.0180482356757271,8.26,41.43,4.3,"0109","01",42.1278156184266,"mesotrophic","8.1"
8308,"Carr Pond",41.635716,-71.555745,32.63366512,3591.4075,"mountains",11.5,1.87838745769418,NA,NA,0.857328949,225.166666666667,-0.222983635515938,6.52272727272727,-0.168590947563273,4.40361793174275,0.0141130266420787,0.00685617947789311,-0.0548845202004947,0.0279461943021401,0.0014967079133255,-0.00515940596600279,4.83,8.49,0,"0109","01",29.0899114210333,"oligotrophic","8.1"
8312,"Boon Lake",41.583051,-71.67391,21.28536549,3373.2683,"mountains",6.8,30.2265444444572,NA,NA,2.6561754312381,419.935897435897,0.0706512705153179,9.72222222222222,0.0227673693863945,4.63081773978598,0.0104626686804731,0.0180063931452551,-0.0598296341111181,0.0320843589172301,0.000486439105075309,-0.00455623829055492,7.46,14.46,3.34,"0109","01",40.1832642202421,"mesotrophic","8.1"
8313,"Moose Pond",44.034913,-70.802844,686.8055587,53711.0789,"mountains",21.336,7.56799692308606,13.125,NA,3.03977272727273,NA,NA,6.125,-0.0430995579550092,4.46228141923195,0.0184207186900763,0.0363625027737682,0.0146113902070783,0.0278427371566671,0.0144975150608415,-0.0524767623267525,3.38,7.02,2.54,"0106","01",41.5065887957256,"mesotrophic","5.3"
8320,"Warwick Pond",41.723446,-71.412652,34.37495325,2703.1764,"mountains",7.9,12.1840414924782,NA,NA,24.0901129715497,899.321428571429,-0.0784735691317667,30.0755555555556,-0.0540378136871025,4.07125399352816,0.0165537880323006,0.0114401445163431,-0.0567854350969424,0.0270461796026623,-5.04206177663815e-05,-0.00888541362060912,3.31,85.36,0,"0109","01",61.8134727756045,"eutrophic","8.1"
8325,"McWain Pond",44.18833,-70.677646,180.3067278,7536.8337,"mountains",12.8016,4.84170142651771,10.8333333333333,NA,2.84097826086957,NA,NA,7.34862637362637,-0.130452032207224,NA,0.00920610776420604,0.0184722084277839,0.013322305790664,0.0344696529310634,0.0186615465006143,-0.0526622419698903,5.47,5.65,7.36,"0106","01",40.8430963034636,"mesotrophic","5.3"
8333,"Flat River Reservoir",41.696441,-71.619423,240.0981873,32983.4409,"mountains",11,19.9777126388992,NA,27.5,2.5276899170791,423.511111111111,-0.00694790034188788,11.0852941176471,-0.0518181930410001,4.54776637486495,0.0119025290356684,0.00696932987876007,-0.0546514818340148,0.0318630128506864,0.00169425019119156,-0.0101949439505359,10.28,13.55,3.77,"0109","01",39.6968699899988,"oligotrophic","8.1"
8339,"China Lake",44.437421,-69.558172,1595.230966,49047.6514,"mountains",25.908,4.42754367770968,34.2105263157895,8.33333333333333,13.5160526315789,NA,NA,19.0575339105339,0.0216557004257444,3.85470106027759,0.0020963947461629,-0.00721162309287802,-0.0200960543327382,0.0186611748669889,-0.00294966149385432,-0.039362579644332,19.95,8.95,10.71,"0103","01",56.1440437967037,"eutrophic","8.1"
11789,"Lake McKusick",45.062154,-92.827364,18.08263859,2651.2508,"mountains",NA,17.4952968464986,NA,NA,14.2308139534884,NA,NA,NA,NA,NA,-0.00429445708519788,0.00537785583131413,0.0097549746917088,0.010040648998735,-0.00514831413171289,0.00481403741880401,2.3,90.83,1.28,"0703","07",56.6495682769391,"eutrophic","8.1"
14815,NA,44.969516,-93.284551,2.968210309,958.2247,"mountains",5,NA,NA,NA,35.456644295302,1267.51018518519,-0.116121782822391,NA,NA,NA,-0.00228183120652822,0.031413390306833,-0.00558550946466163,0.0338033185696308,0.0153949562950058,0.0158112561836114,NA,NA,NA,"0701","07",65.6051276005554,"eutrophic","8.1"
23286,"Fish Lake",44.651526,-93.460222,68.90463515,3379.0338,"mountains",9.199,2.89285800245617,NA,19,20.9642909090909,1255.12121212121,-0.201461077308184,NA,NA,4.29849451265481,0.0155675359306162,0.0328421548942811,-0.00270212983351792,0.0390324886030087,0.0224919847794796,0.0148004611033155,2.44,13.86,64.91,"0702","07",60.4500696685448,"eutrophic","8.1"
25348,"Bass Lake",45.054298,-93.433428,73.56823281,4913.4874,"mountains",9.4,12.80781096419,NA,NA,41.668,1441.68831168831,-0.150088150249636,NA,NA,NA,-0.0046121617842127,0.00344999641597402,-0.00262239056815977,0.0494119732493526,0.0249057055928044,0.0146742123984399,3.96,77.99,8.52,"0701","07",67.1886851260788,"eutrophic","8.1"
25980,"Neversink Reservoir",41.846913,-74.653636,623.0093876,30758.2063,"mountains",57,37.4534173231132,11.0744680851064,NA,3.331875,252.21858974359,-0.0125942121054897,6.29559218559219,0.135230289611679,4.55931339089364,0.0345054052648076,0.0457694688346166,0.0262207324849329,0.0392531304152711,0.0196721576030205,-0.0468208276963221,1.18,1.03,1.29,"0204","02",42.4066803963159,"mesotrophic","8.1"
31567,"Schmidt Lake",45.040514,-93.433072,17.16655004,2740.5212,"mountains",11,2.43035506859478,NA,NA,13.0548333333333,887.087582170916,-0.183155385737416,NA,NA,NA,-0.0046121617842127,0.00344999641597402,-0.00262239056815977,0.0494119732493526,0.0249057055928044,0.0146742123984399,0,96.78,0,"0701","07",55.8034442529309,"eutrophic","8.1"
33602,"Lake Sarah",45.063109,-93.680853,218.8915831,11465.083,"mountains",17.9832,7.08719143984299,NA,NA,46.4671171171171,1666.69329660239,0.0140804386383013,NA,NA,NA,0.0131266612538312,0.00959923608741566,-0.0262212466318573,0.0359538974828349,0.00610726074959622,0.0198377051988533,6.31,13.23,62.32,"0701","07",68.2580875049726,"eutrophic","8.1"
33640,"Lake Netta",45.274897,-93.1965,46.50676328,4357.5476,"mountains",5.8,3.44883684840258,NA,NA,5.20825688073394,NA,NA,NA,NA,NA,0.00466145466856436,0.034282389718706,-0.0140339745066847,0.0451232755982896,0.020108739530046,0.0139359500495549,19.55,19.55,13.07,"0701","07",46.7889056861653,"mesotrophic","8.1"
38705,"Oneida Lake",43.202378,-75.922466,20770.31374,126185.4905,"mountains",16.8,12.9526175996993,NA,7,7.67352493112948,NA,NA,28.3634757434156,-0.0629066183156295,3.46625294648682,0.0156594247780775,0.00654529854774365,-0.0131681517540461,0.0472012570905164,0.0287671600800609,-0.0551923939100835,8.27,7.91,27.33,"0414","04",50.590583380296,"eutrophic","8.1"
38846,"Parkers Lake",44.993491,-93.471793,37.71101621,2899.1054,"mountains",12,14.198716227064,NA,NA,10.8938793103448,688.625701459035,0.0773306283922448,NA,NA,NA,0.00788141288627809,0.0385084259229204,-0.0034488313120505,0.0483924625743475,0.0238821545909723,0.0169998477148872,0.18,99.48,0,"0701","07",54.0282527944963,"eutrophic","8.1"
39489,"Ashokan Reservoir West Basin",41.97365,-74.150688,2089.324749,50088.8137,"mountains",56.2,1.09212793994429,10.3027888446215,NA,4.96306451612903,268.653846153846,-0.0614009105302767,13.3353341103341,-0.0633333779240395,3.98370991306729,0.0366097987286022,0.0459966385936576,-0.0137691460927409,0.025959347831875,0.00195360417450904,-0.0508704495652577,8.85,9.3,0.21,"0202","02",46.3158495141943,"mesotrophic","8.1"
40044,"Earley Lake",44.73954,-93.295265,11.06515024,1880.8738,"mountains",NA,59.634632715118,NA,NA,9.71267605633803,NA,NA,NA,NA,NA,0.00829473794588637,0.0112225629359999,0.0112306647235529,0.0356209077823896,0.0165880103348466,0.0152594711404448,0.1,94.44,0.22,"0702","07",52.9023663730431,"eutrophic","8.1"
40062,"Sunnybrook Lake",45.051021,-92.91123,5.58569726,1470.6317,"mountains",NA,39.4569657181886,NA,NA,6.70423728813559,NA,NA,NA,NA,NA,-0.00114893739079084,-0.00144759409363483,-0.00426434540523053,0.01660670177335,-0.00275597998513212,0.00476560354435658,7.22,18.92,37.99,"0703","07",49.2658770216801,"mesotrophic","8.1"
40610,"Cannonsville Reservoir",42.104206,-75.287129,1909.247597,91574.1198,"mountains",52.3,58.7782576635606,15.1269035532995,NA,14.4226804123711,495.972385947386,-0.167590387777527,25.848513986014,0.0708001991982667,3.87375649052938,0.0431391261948479,0.0568865260435934,0.0181835020865832,0.0396615709644617,0.0212241646303454,-0.0526352335952598,1.39,3.66,23.26,"0204","02",56.7809475823502,"eutrophic","8.1"
42204,NA,44.72723,-93.391071,12.53163404,2142.9341,"mountains",NA,12.8785323833156,NA,NA,4.07586206896552,NA,NA,NA,NA,NA,0.00831991777154332,0.0274931139435181,0.0156412751336284,0.0356631974903222,0.0169525596467995,0.0176698635443746,0,34.8,25.43,"0702","07",44.383857117608,"mesotrophic","8.1"
42225,NA,44.790766,-93.603926,3.095687054,924.12,"mountains",6.5,NA,NA,NA,3.68053097345133,NA,NA,NA,NA,NA,0.00765398783553162,-0.00256622617490619,0.00821213819032997,0.0457825142245861,0.0321424563145278,0.026495501844722,NA,NA,NA,"0702","07",43.3829894450383,"mesotrophic","8.1"
47359,"Farquar Lake",44.758145,-93.164499,25.32909695,2563.2416,"mountains",NA,12.5874306940106,NA,NA,94.8918238993711,NA,NA,NA,NA,NA,0.0158287232041628,0.020121399818953,-0.0146436619379386,0.036046979314822,0.0182836454337025,0.0125132520311623,0.34,68.66,1.78,"0704","07",75.2623553360486,"hypereutrophic","8.1"
49938,"Schoharie Reservoir",42.362418,-74.442637,469.1199285,29779.7702,"mountains",46.5,162.883512781743,14,NA,3.51360655737705,277.733044733045,-0.0845905300995062,18.1154091939806,-0.099416148605655,3.56499407079423,0.0295126717428606,0.040605830948035,-0.00317359420727014,0.0572503461145588,0.0274708714553926,-0.0499425377307589,2.54,4.03,6.98,"0202","02",42.9276680181139,"mesotrophic","8.1"
56645,"Ham Lake",45.256982,-93.222184,68.47307932,5179.3876,"mountains",6.7,1.83618281445211,NA,NA,8.86966666666667,NA,NA,NA,NA,NA,0.0101167661495487,0.01678231642075,-0.0129161309054949,0.045056082390167,0.0203944283740059,0.013932147597161,26.59,28.01,13.62,"0701","07",52.0116710865875,"eutrophic","8.1"
57709,"Hazeltine Lake",44.838472,-93.585448,61.61381141,3885.8582,"mountains",1.9812,2.04921279191483,NA,NA,201.767045454545,NA,NA,NA,NA,NA,-0.0042937604646789,0.00050488335959626,-0.00563459129380844,0.0477566468311555,0.0241315276014743,0.0179330040226866,2.44,79.8,2.72,"0702","07",82.6627862954376,"hypereutrophic","8.1"
58763,"Long Lake",45.047359,-92.852308,37.96951645,6113.8115,"mountains",6,14.8743448272173,NA,NA,46.8527950310559,NA,NA,NA,NA,NA,-0.00429445708519788,0.00537785583131413,0.0097549746917088,0.010040648998735,-0.00514831413171289,0.00481403741880401,0.57,80.47,7.3,"0703","07",68.3391746339731,"eutrophic","8.1"
59748,"Gem Lake",45.058489,-93.041616,8.348156059,1394.3436,"mountains",4.267,7.54384819293182,NA,NA,16.2868617886179,NA,NA,NA,NA,NA,0.0209742944351299,0.032890357133237,0.013172443600869,0.0250018238876768,0.0131301466919755,0.0149875701450513,3.97,45.32,3.12,"0701","07",57.9734194116788,"eutrophic","8.1"
60742,"Swede Lake",44.929897,-93.820277,126.1365622,5128.6495,"mountains",3.11,1.24715932205738,NA,NA,95.2076923076923,NA,NA,NA,NA,NA,0.0176074945817295,0.0203415924107737,-0.00897081535169567,0.0367025034682232,0.0108029593814954,0.019729211926078,0.8,7.45,64.43,"0701","07",75.2949558602284,"hypereutrophic","8.1"
62864,NA,44.741189,-93.265892,4.401414654,842.9088,"mountains",NA,15.1951145251038,NA,NA,18.0124087591241,NA,NA,NA,NA,NA,0.0099812131125009,0.0188104201434774,-0.00015626435857653,0.0346648137178606,0.0164949857606133,0.0145498809841176,0,99.33,0,"0702","07",58.9613073887095,"eutrophic","8.1"
68958,"Birch Lake",45.082977,-93.041208,43.44523605,3266.9794,"mountains",1.8,4.66760815539406,NA,NA,4.26074358974359,NA,NA,NA,NA,NA,0.0178921592519777,0.0385928904413319,0.0118510508587758,0.0285409516150231,0.0160607025242414,0.0138379672382367,0.58,92.27,0,"0701","07",44.8190426639592,"mesotrophic","8.1"
72641,"Lake Wallenpaupack",41.412534,-75.240595,2210.051658,64716.9027,"mountains",20,19.3804228851197,NA,NA,12.3407650273224,NA,NA,20.6543859649123,0.0179768547904672,2.41101075451881,0.0267393608649511,0.0327041695811343,0.0151540198350247,0.0235703581358738,0.00412068231930028,-0.0509467569253606,7.16,9.24,7.55,"0204","02",55.2516276005329,"eutrophic","5.3"
76191,"Markgrafs Lake",44.938041,-92.899396,18.36845174,2728.9235,"mountains",NA,9.36867790142883,NA,NA,53.0299270072993,NA,NA,NA,NA,NA,0.0136435827241637,0.0135726554907389,0.0092405506243257,0.0312878268525769,0.0120166803685442,0.00809413783032878,1.73,82.76,11.57,"0701","07",69.5541014282702,"eutrophic","8.1"
76283,"Keller Lake",44.726502,-93.252203,22.2262973,2126.9347,"mountains",3.042,9.89226988788636,NA,NA,40.8065217391304,NA,NA,NA,NA,NA,0.0228212649321294,0.0221236225562997,0.00069151956263481,0.0278987562064124,0.0115620003075402,0.0126380439093262,0.54,97.74,0,"0702","07",66.9837391879485,"eutrophic","8.1"
78404,"Lake Grace",44.825288,-93.604693,7.607356856,1393.5524,"mountains",6.7056,144.42976145301,NA,NA,36.8373737373737,NA,NA,NA,NA,NA,0.00620729458701835,0.0242027269162776,-0.0184478323713833,0.0465382699024859,0.0225079670199436,0.0164943266469847,2.61,41.91,34.06,"0702","07",65.9798917501155,"eutrophic","8.1"
78447,NA,45.032343,-92.908777,2.332217576,762.0724,"mountains",NA,NA,NA,NA,29.0637254901961,NA,NA,NA,NA,NA,-0.00114893739079084,-0.00144759409363483,-0.00426434540523053,0.01660670177335,-0.00275597998513212,0.00476560354435658,NA,NA,NA,"0703","07",63.6547052371575,"eutrophic","8.1"
85795,"Goggins Lake",45.132882,-92.893271,11.2822795,1320.8995,"mountains",3.5,6.41800937922164,NA,NA,37.6363636363636,NA,NA,NA,NA,NA,0.00877471557296891,0.0288101528860926,0.00386498541666908,0.0272553808850652,0.00756098823270515,0.00863865347406794,1.25,10.29,47.56,"0703","07",66.1903925770743,"eutrophic","8.1"
88857,NA,44.969763,-93.388977,15.64125659,1644.1574,"mountains",1.7,5.30871432945401,NA,NA,10.3744776119403,NA,NA,NA,NA,NA,0.0196015831032681,0.0375898803566243,-0.00271446275174585,0.0458938854887789,0.021078999747834,0.0139860824939326,9.19,79.54,0,"0701","07",53.5490108862311,"eutrophic","8.1"
91980,NA,44.793961,-93.599785,5.342381353,1004.0663,"mountains",13.1064,13.5621441661617,NA,NA,2.91698113207547,NA,NA,NA,NA,NA,0.00765398783553162,-0.00256622617490619,0.00821213819032997,0.0457825142245861,0.0321424563145278,0.026495501844722,0,83.16,16.6,"0702","07",41.1020878737178,"mesotrophic","8.1"
92026,NA,45.096549,-92.896376,8.963064423,2688.1822,"mountains",NA,14.265211903632,NA,NA,25.0402597402597,NA,NA,NA,NA,NA,0.0058754705868504,0.0210385455431064,0.00038818370011658,0.0203660986028767,0.00103765841367379,0.00571487014277126,5.21,8.03,31.9,"0703","07",62.1929570572702,"eutrophic","8.1"
94023,"Twin Lakes",45.053243,-93.336251,47.01947513,5189.5522,"mountains",13.7,31.8075463595674,NA,NA,73.4939393939394,NA,NA,NA,NA,NA,-0.00129439126192153,0.0176189133702554,0.00376703914181017,0.0477568281758371,0.0263325894295833,0.0145211191658407,0.36,99.02,0,"0701","07",72.7555608962741,"hypereutrophic","8.1"
94983,"Cenaiko Lake",45.140224,-93.300528,11.40415367,1513.2498,"mountains",NA,0.285687263717834,NA,NA,3.13834586466165,NA,NA,NA,NA,NA,0.013258818189528,0.0128954574995369,-0.00731446279425089,0.0488609203843124,0.0264320323666191,0.0127097282150795,33.34,0,0,"0701","07",41.8196564495934,"mesotrophic","8.1"
96015,"Weaver Lake",45.109826,-93.502017,58.48720474,3169.0291,"mountains",21,2.44715547505237,NA,NA,15.9273410404624,1020.04545454545,-0.189650342060542,NA,NA,NA,0.00251578351946453,0.0185798482659163,-0.0159384452267534,0.0451892984981815,0.0175366844140098,0.0176054140220793,3.27,89.49,3.08,"0701","07",57.7544448806432,"eutrophic","8.1"
96694,NA,46.251455,-89.503567,1.364459507,472.0779,"mountains",17,NA,NA,557.204550924074,3.85958017751479,310.933978353274,0.109052631810032,10.3979023249382,0.0223022857629922,4.27537738604615,0.0471374179754076,0.0490312652157143,0.0268626210498545,0.0343199088246973,0.0199547985588488,-0.0141723644707826,NA,NA,NA,"0402","04",43.8489780536989,"mesotrophic","5.2"
