lagoslakeid,sampledate,chla,source,lake_year,year
7540,5/6/1999,3.39,LAGOS-NE,7540_1999,1999
7540,5/12/1999,4.7,LAGOS-NE,7540_1999,1999
7540,5/27/1999,4.64,LAGOS-NE,7540_1999,1999
7540,6/8/1999,2.31,LAGOS-NE,7540_1999,1999
7540,6/21/1999,10.03,LAGOS-NE,7540_1999,1999
7540,7/7/1999,2.18,LAGOS-NE,7540_1999,1999
7540,7/20/1999,2.46,LAGOS-NE,7540_1999,1999
7540,8/3/1999,2.91,LAGOS-NE,7540_1999,1999
7540,8/15/1999,11.53,LAGOS-NE,7540_1999,1999
7540,8/31/1999,13.53,LAGOS-NE,7540_1999,1999
7540,9/14/1999,13.53,LAGOS-NE,7540_1999,1999
7540,5/5/2000,2.8897231,LAGOS-NE,7540_2000,2000
7540,5/18/2000,2.9551508,LAGOS-NE,7540_2000,2000
7540,5/31/2000,6.8989867,LAGOS-NE,7540_2000,2000
7540,6/16/2000,16.774933,LAGOS-NE,7540_2000,2000
7540,6/26/2000,8.1512,LAGOS-NE,7540_2000,2000
7540,7/9/2000,13.8216,LAGOS-NE,7540_2000,2000
7540,7/16/2000,11.222667,LAGOS-NE,7540_2000,2000
7540,8/2/2000,18.166482,LAGOS-NE,7540_2000,2000
7540,8/15/2000,27.649336,LAGOS-NE,7540_2000,2000
7540,8/27/2000,6.875,LAGOS-NE,7540_2000,2000
7540,9/16/2000,12.858321,LAGOS-NE,7540_2000,2000
7540,5/14/2001,5.0425109,LAGOS-NE,7540_2001,2001
7540,6/12/2001,14.692261,LAGOS-NE,7540_2001,2001
7540,6/25/2001,59.977808,LAGOS-NE,7540_2001,2001
7540,7/12/2001,4.7160126,LAGOS-NE,7540_2001,2001
7540,7/22/2001,6.4959076,LAGOS-NE,7540_2001,2001
7540,8/6/2001,3.1251,LAGOS-NE,7540_2001,2001
7540,8/21/2001,1.37315,LAGOS-NE,7540_2001,2001
7540,9/5/2001,9.5647,LAGOS-NE,7540_2001,2001
7540,9/10/2001,7.4813,LAGOS-NE,7540_2001,2001
7540,5/4/2002,4.2258103,LAGOS-NE,7540_2002,2002
7540,5/14/2002,7.6840719,LAGOS-NE,7540_2002,2002
7540,5/27/2002,11.479937,LAGOS-NE,7540_2002,2002
7540,6/10/2002,5.5598685,LAGOS-NE,7540_2002,2002
7540,6/24/2002,12.613299,LAGOS-NE,7540_2002,2002
7540,7/7/2002,8.5865471,LAGOS-NE,7540_2002,2002
7540,7/21/2002,15.5231,LAGOS-NE,7540_2002,2002
7540,8/4/2002,2.7994847,LAGOS-NE,7540_2002,2002
7540,9/17/2002,13.580254,LAGOS-NE,7540_2002,2002
7540,9/29/2002,12.251758,LAGOS-NE,7540_2002,2002
7540,5/4/2006,7.4,LAGOS-NE,7540_2006,2006
7540,5/17/2006,5.3,LAGOS-NE,7540_2006,2006
7540,5/31/2006,5.5,LAGOS-NE,7540_2006,2006
7540,6/12/2006,8.7,LAGOS-NE,7540_2006,2006
7540,6/27/2006,6.3,LAGOS-NE,7540_2006,2006
7540,7/10/2006,13.6,LAGOS-NE,7540_2006,2006
7540,8/10/2006,7.8,LAGOS-NE,7540_2006,2006
7540,9/4/2006,29.3,LAGOS-NE,7540_2006,2006
7540,9/17/2006,4.1,LAGOS-NE,7540_2006,2006
7540,5/11/2007,17.7,LAGOS-NE,7540_2007,2007
7540,5/26/2007,12.3,LAGOS-NE,7540_2007,2007
7540,6/11/2007,6.8,LAGOS-NE,7540_2007,2007
7540,6/23/2007,9.3,LAGOS-NE,7540_2007,2007
7540,7/8/2007,10.3,LAGOS-NE,7540_2007,2007
7540,7/21/2007,6.5,LAGOS-NE,7540_2007,2007
7540,8/11/2007,34.9,LAGOS-NE,7540_2007,2007
7540,9/3/2007,8.3,LAGOS-NE,7540_2007,2007
7540,9/23/2007,4.7,LAGOS-NE,7540_2007,2007
7540,5/23/2008,11.2,LAGOS-NE,7540_2008,2008
7540,6/5/2008,3.73,LAGOS-NE,7540_2008,2008
7540,7/2/2008,11.08,LAGOS-NE,7540_2008,2008
7540,7/12/2008,14.3,LAGOS-NE,7540_2008,2008
7540,7/23/2008,8.65,LAGOS-NE,7540_2008,2008
7540,8/7/2008,18.51,LAGOS-NE,7540_2008,2008
7540,8/21/2008,7.75,LAGOS-NE,7540_2008,2008
7540,9/4/2008,7.2,LAGOS-NE,7540_2008,2008
7540,9/18/2008,23.03,LAGOS-NE,7540_2008,2008
7540,5/11/2009,6.19,LAGOS-NE,7540_2009,2009
7540,5/24/2009,7.69,LAGOS-NE,7540_2009,2009
7540,6/7/2009,11.71,LAGOS-NE,7540_2009,2009
7540,6/30/2009,19.16,LAGOS-NE,7540_2009,2009
7540,7/12/2009,37.4,LAGOS-NE,7540_2009,2009
7540,7/18/2009,19.55,LAGOS-NE,7540_2009,2009
7540,8/3/2009,31.16,LAGOS-NE,7540_2009,2009
7540,8/31/2009,71.58,LAGOS-NE,7540_2009,2009
7540,9/18/2009,17.17,LAGOS-NE,7540_2009,2009
7540,9/28/2009,21.47,LAGOS-NE,7540_2009,2009
7540,5/13/2010,12.84,LAGOS-NE,7540_2010,2010
7540,5/28/2010,7.24,LAGOS-NE,7540_2010,2010
7540,6/11/2010,12.29,LAGOS-NE,7540_2010,2010
7540,7/9/2010,7.75,LAGOS-NE,7540_2010,2010
7540,7/16/2010,20.07,LAGOS-NE,7540_2010,2010
7540,7/30/2010,12.08,LAGOS-NE,7540_2010,2010
7540,8/14/2010,15.58,LAGOS-NE,7540_2010,2010
7540,8/27/2010,8.58,LAGOS-NE,7540_2010,2010
7540,9/11/2010,51.55,LAGOS-NE,7540_2010,2010
7541,5/2/1992,1.9,LAGOS-NE,7541_1992,1992
7541,5/17/1992,4.89,LAGOS-NE,7541_1992,1992
7541,5/31/1992,3.07,LAGOS-NE,7541_1992,1992
7541,6/14/1992,3.23,LAGOS-NE,7541_1992,1992
7541,6/28/1992,3.34,LAGOS-NE,7541_1992,1992
7541,7/12/1992,2.97,LAGOS-NE,7541_1992,1992
7541,7/26/1992,2.85,LAGOS-NE,7541_1992,1992
7541,8/1/1992,2.87,LAGOS-NE,7541_1992,1992
7541,8/30/1992,1.5,LAGOS-NE,7541_1992,1992
7541,9/13/1992,2.52,LAGOS-NE,7541_1992,1992
7541,9/27/1992,1.68,LAGOS-NE,7541_1992,1992
7541,5/7/1994,0.920163043,LAGOS-NE,7541_1994,1994
7541,5/22/1994,0.451493333,LAGOS-NE,7541_1994,1994
7541,6/4/1994,1.392104444,LAGOS-NE,7541_1994,1994
7541,6/19/1994,3.122828889,LAGOS-NE,7541_1994,1994
7541,7/3/1994,2.106968889,LAGOS-NE,7541_1994,1994
7541,7/16/1994,4.06344,LAGOS-NE,7541_1994,1994
7541,7/23/1994,2.295091111,LAGOS-NE,7541_1994,1994
7541,7/30/1994,1.918846667,LAGOS-NE,7541_1994,1994
7541,8/13/1994,2.70896,LAGOS-NE,7541_1994,1994
7541,8/28/1994,1.483478095,LAGOS-NE,7541_1994,1994
7541,9/10/1994,1.01586,LAGOS-NE,7541_1994,1994
7541,9/24/1994,1.35448,LAGOS-NE,7541_1994,1994
7541,5/11/1996,0.575474286,LAGOS-NE,7541_1996,1996
7541,6/2/1996,0.789866667,LAGOS-NE,7541_1996,1996
7541,6/8/1996,0.691133333,LAGOS-NE,7541_1996,1996
7541,6/23/1996,12.83533333,LAGOS-NE,7541_1996,1996
7541,7/14/1996,17.87073333,LAGOS-NE,7541_1996,1996
7541,7/27/1996,1.7772,LAGOS-NE,7541_1996,1996
7541,5/9/1998,0.651,LAGOS-NE,7541_1998,1998
7541,5/23/1998,0.44175,LAGOS-NE,7541_1998,1998
7541,6/7/1998,0.48825,LAGOS-NE,7541_1998,1998
7541,6/19/1998,0.81375,LAGOS-NE,7541_1998,1998
7541,7/5/1998,1.27875,LAGOS-NE,7541_1998,1998
7541,7/19/1998,7.905,LAGOS-NE,7541_1998,1998
7541,8/2/1998,0.7905,LAGOS-NE,7541_1998,1998
7541,8/5/1998,1.209,LAGOS-NE,7541_1998,1998
7541,8/16/1998,3.503,LAGOS-NE,7541_1998,1998
7541,8/30/1998,3.534,LAGOS-NE,7541_1998,1998
7541,9/13/1998,4.123,LAGOS-NE,7541_1998,1998
7541,9/20/1998,4.247,LAGOS-NE,7541_1998,1998
7541,5/27/2000,0.649733333,LAGOS-NE,7541_2000,2000
7541,6/3/2000,1.113828571,LAGOS-NE,7541_2000,2000
7541,7/1/2000,1.552609524,LAGOS-NE,7541_2000,2000
7541,7/16/2000,1.4176,LAGOS-NE,7541_2000,2000
7541,7/20/2000,1.468228571,LAGOS-NE,7541_2000,2000
7541,5/25/2001,0.89965,LAGOS-NE,7541_2001,2001
7541,5/31/2001,0.947,LAGOS-NE,7541_2001,2001
7541,6/15/2001,1.4205,LAGOS-NE,7541_2001,2001
7541,6/22/2001,3.8827,LAGOS-NE,7541_2001,2001
7541,7/16/2001,2.7463,LAGOS-NE,7541_2001,2001
7541,7/20/2001,0.823478261,LAGOS-NE,7541_2001,2001
7541,7/26/2001,10.1329,LAGOS-NE,7541_2001,2001
7541,7/27/2001,0.823478261,LAGOS-NE,7541_2001,2001
7541,8/16/2001,2.69895,LAGOS-NE,7541_2001,2001
7541,9/11/2001,1.894,LAGOS-NE,7541_2001,2001
7541,9/29/2001,7.90745,LAGOS-NE,7541_2001,2001
7541,5/4/2002,4.437504245,LAGOS-NE,7541_2002,2002
7541,5/16/2002,2.789596709,LAGOS-NE,7541_2002,2002
7541,5/29/2002,3.648863219,LAGOS-NE,7541_2002,2002
7541,6/12/2002,3.749843532,LAGOS-NE,7541_2002,2002
7541,6/26/2002,3.50131492,LAGOS-NE,7541_2002,2002
7541,7/10/2002,3.978076471,LAGOS-NE,7541_2002,2002
7541,7/26/2002,4.14990487,LAGOS-NE,7541_2002,2002
7541,8/7/2002,2.394757921,LAGOS-NE,7541_2002,2002
7541,8/21/2002,3.197380634,LAGOS-NE,7541_2002,2002
7541,9/4/2002,1.610665997,LAGOS-NE,7541_2002,2002
7541,9/18/2002,1.767988621,LAGOS-NE,7541_2002,2002
7541,5/1/2003,3.509399076,LAGOS-NE,7541_2003,2003
7541,5/12/2003,1.891045422,LAGOS-NE,7541_2003,2003
7541,5/14/2003,2.86702956,LAGOS-NE,7541_2003,2003
7541,5/28/2003,1.560843547,LAGOS-NE,7541_2003,2003
7541,6/25/2003,1.658320115,LAGOS-NE,7541_2003,2003
7541,7/9/2003,4.00121563,LAGOS-NE,7541_2003,2003
7541,7/18/2003,3.535303907,LAGOS-NE,7541_2003,2003
7541,7/31/2003,3.013894967,LAGOS-NE,7541_2003,2003
7541,8/13/2003,2.875835157,LAGOS-NE,7541_2003,2003
7541,9/10/2003,20.05291353,LAGOS-NE,7541_2003,2003
7541,9/24/2003,12.18911986,LAGOS-NE,7541_2003,2003
7541,5/12/2005,3.848339391,LAGOS-NE,7541_2005,2005
7541,5/26/2005,1.329529915,LAGOS-NE,7541_2005,2005
7541,6/8/2005,1.022628205,LAGOS-NE,7541_2005,2005
7541,6/22/2005,1.652286325,LAGOS-NE,7541_2005,2005
7541,7/6/2005,2.984081197,LAGOS-NE,7541_2005,2005
7541,7/21/2005,2.159636752,LAGOS-NE,7541_2005,2005
7541,8/4/2005,3.21486296,LAGOS-NE,7541_2005,2005
7541,8/17/2005,5.58678935,LAGOS-NE,7541_2005,2005
7541,9/2/2005,2.327102584,LAGOS-NE,7541_2005,2005
7541,9/14/2005,3.878328,LAGOS-NE,7541_2005,2005
7541,9/30/2005,2.456232,LAGOS-NE,7541_2005,2005
7541,5/20/2006,1.580069713,LAGOS-NE,7541_2006,2006
7541,5/31/2006,1.332413793,LAGOS-NE,7541_2006,2006
7541,6/14/2006,2.934667201,LAGOS-NE,7541_2006,2006
7541,6/28/2006,3.054739375,LAGOS-NE,7541_2006,2006
7541,7/12/2006,4.237385726,LAGOS-NE,7541_2006,2006
7541,7/28/2006,9.654835606,LAGOS-NE,7541_2006,2006
7541,8/10/2006,8.403414634,LAGOS-NE,7541_2006,2006
7541,8/23/2006,2.460309569,LAGOS-NE,7541_2006,2006
7541,9/8/2006,1.909043152,LAGOS-NE,7541_2006,2006
7541,9/20/2006,4.934212008,LAGOS-NE,7541_2006,2006
7541,5/12/2007,1.6,LAGOS-NE,7541_2007,2007
7541,5/25/2007,5.8,LAGOS-NE,7541_2007,2007
7541,6/8/2007,0.9,LAGOS-NE,7541_2007,2007
7541,6/22/2007,1.3,LAGOS-NE,7541_2007,2007
7541,7/6/2007,2.1,LAGOS-NE,7541_2007,2007
7541,7/21/2007,5.3,LAGOS-NE,7541_2007,2007
7541,8/3/2007,1.9,LAGOS-NE,7541_2007,2007
7541,8/18/2007,2.8,LAGOS-NE,7541_2007,2007
7541,9/1/2007,1,LAGOS-NE,7541_2007,2007
7541,9/14/2007,1.1,LAGOS-NE,7541_2007,2007
7541,9/29/2007,2.1,LAGOS-NE,7541_2007,2007
7541,5/3/2008,1.325781528,LAGOS-NE,7541_2008,2008
7541,5/10/2008,1.447246892,LAGOS-NE,7541_2008,2008
7541,5/22/2008,0.908464107,LAGOS-NE,7541_2008,2008
7541,6/5/2008,1.752558431,LAGOS-NE,7541_2008,2008
7541,6/19/2008,1.73798414,LAGOS-NE,7541_2008,2008
7541,6/26/2008,3.162621035,LAGOS-NE,7541_2008,2008
7541,7/10/2008,3.846398164,LAGOS-NE,7541_2008,2008
7541,7/25/2008,4.765204828,LAGOS-NE,7541_2008,2008
7541,8/7/2008,4.020142648,LAGOS-NE,7541_2008,2008
7541,8/22/2008,4.033979517,LAGOS-NE,7541_2008,2008
7541,9/5/2008,9.543182151,LAGOS-NE,7541_2008,2008
7541,9/18/2008,6.775808339,LAGOS-NE,7541_2008,2008
7541,5/14/2009,1.38408547,LAGOS-NE,7541_2009,2009
7541,5/28/2009,1.459957265,LAGOS-NE,7541_2009,2009
7541,6/11/2009,1.212345626,LAGOS-NE,7541_2009,2009
7541,6/25/2009,1.858314751,LAGOS-NE,7541_2009,2009
7541,7/9/2009,4.167654374,LAGOS-NE,7541_2009,2009
7541,7/16/2009,2.225132933,LAGOS-NE,7541_2009,2009
7541,7/30/2009,2.773037348,LAGOS-NE,7541_2009,2009
7541,8/13/2009,7.241676829,LAGOS-NE,7541_2009,2009
7541,8/27/2009,11.12231001,LAGOS-NE,7541_2009,2009
7541,9/10/2009,13.50667419,LAGOS-NE,7541_2009,2009
7541,9/15/2009,5.54,LAGOS-NE,7541_2009,2009
7541,9/25/2009,4.040060196,LAGOS-NE,7541_2009,2009
7541,5/6/2010,1.540925197,LAGOS-NE,7541_2010,2010
7541,5/28/2010,0.866084744,LAGOS-NE,7541_2010,2010
7541,6/10/2010,1.475754386,LAGOS-NE,7541_2010,2010
7541,6/20/2010,2.598688811,LAGOS-NE,7541_2010,2010
7541,7/1/2010,3.854026316,LAGOS-NE,7541_2010,2010
7541,7/15/2010,14.62775439,LAGOS-NE,7541_2010,2010
7541,7/30/2010,14.7695614,LAGOS-NE,7541_2010,2010
7541,8/12/2010,1.619964912,LAGOS-NE,7541_2010,2010
7541,8/28/2010,1.51781579,LAGOS-NE,7541_2010,2010
7541,9/9/2010,1.904780702,LAGOS-NE,7541_2010,2010
7541,9/24/2010,2.220842105,LAGOS-NE,7541_2010,2010
7544,5/8/1993,0.52035,LAGOS-NE,7544_1993,1993
7544,5/22/1993,0.462533333,LAGOS-NE,7544_1993,1993
7544,6/5/1993,0.751616667,LAGOS-NE,7544_1993,1993
7544,6/29/1993,0.48566,LAGOS-NE,7544_1993,1993
7544,7/5/1993,1.086953333,LAGOS-NE,7544_1993,1993
7544,7/15/1993,1.80388,LAGOS-NE,7544_1993,1993
7544,7/30/1993,1.988893333,LAGOS-NE,7544_1993,1993
7544,5/7/1994,0.932431884,LAGOS-NE,7544_1994,1994
7544,5/21/1994,1.128733333,LAGOS-NE,7544_1994,1994
7544,6/18/1994,2.596086667,LAGOS-NE,7544_1994,1994
7544,7/2/1994,0.135448,LAGOS-NE,7544_1994,1994
7544,7/16/1994,0.632090667,LAGOS-NE,7544_1994,1994
7544,7/29/1994,0.711102,LAGOS-NE,7544_1994,1994
7544,7/30/1994,0.112873333,LAGOS-NE,7544_1994,1994
7544,5/20/1995,1.5408375,LAGOS-NE,7544_1995,1995
7544,6/3/1995,1.834825,LAGOS-NE,7544_1995,1995
7544,6/17/1995,1.356175,LAGOS-NE,7544_1995,1995
7544,6/29/1995,1.3162875,LAGOS-NE,7544_1995,1995
7544,7/15/1995,1.43595,LAGOS-NE,7544_1995,1995
7544,7/28/1995,2.0342625,LAGOS-NE,7544_1995,1995
7544,8/12/1995,1.9146,LAGOS-NE,7544_1995,1995
7544,8/26/1995,0.717975,LAGOS-NE,7544_1995,1995
7544,9/9/1995,0.6382,LAGOS-NE,7544_1995,1995
7544,9/23/1995,0.717975,LAGOS-NE,7544_1995,1995
7544,5/9/1996,1.194266667,LAGOS-NE,7544_1996,1996
7544,5/26/1996,1.355033333,LAGOS-NE,7544_1996,1996
7544,6/9/1996,1.1713,LAGOS-NE,7544_1996,1996
7544,6/22/1996,2.479933333,LAGOS-NE,7544_1996,1996
7544,7/6/1996,0.390433333,LAGOS-NE,7544_1996,1996
7544,7/20/1996,0.37895,LAGOS-NE,7544_1996,1996
7544,7/26/1996,1.7914,LAGOS-NE,7544_1996,1996
7544,8/11/1996,1.3329,LAGOS-NE,7544_1996,1996
7544,8/24/1996,1.431633333,LAGOS-NE,7544_1996,1996
7544,9/7/1996,1.086066667,LAGOS-NE,7544_1996,1996
7544,9/22/1996,0.839233333,LAGOS-NE,7544_1996,1996
7544,5/9/1998,0.4185,LAGOS-NE,7544_1998,1998
7544,5/24/1998,0.8835,LAGOS-NE,7544_1998,1998
7544,6/6/1998,0.6975,LAGOS-NE,7544_1998,1998
7544,6/20/1998,1.74375,LAGOS-NE,7544_1998,1998
7544,7/5/1998,1.41825,LAGOS-NE,7544_1998,1998
7544,7/18/1998,0.7905,LAGOS-NE,7544_1998,1998
7544,7/30/1998,0.9765,LAGOS-NE,7544_1998,1998
7544,8/8/1998,7.32375,LAGOS-NE,7544_1998,1998
7544,5/8/1999,1.5351875,LAGOS-NE,7544_1999,1999
7544,5/14/1999,1.82029375,LAGOS-NE,7544_1999,1999
7544,5/29/1999,2.28085,LAGOS-NE,7544_1999,1999
7544,6/12/1999,3.625966667,LAGOS-NE,7544_1999,1999
7544,6/26/1999,3.275066667,LAGOS-NE,7544_1999,1999
7544,7/11/1999,1.7545,LAGOS-NE,7544_1999,1999
7544,7/24/1999,3.099616667,LAGOS-NE,7544_1999,1999
7544,8/5/1999,0.584833333,LAGOS-NE,7544_1999,1999
7544,8/21/1999,0.852185714,LAGOS-NE,7544_1999,1999
7544,5/20/2000,1.5062,LAGOS-NE,7544_2000,2000
7544,6/3/2000,1.20496,LAGOS-NE,7544_2000,2000
7544,6/28/2000,1.16952,LAGOS-NE,7544_2000,2000
7544,7/3/2000,1.55936,LAGOS-NE,7544_2000,2000
7544,7/10/2000,1.16952,LAGOS-NE,7544_2000,2000
7544,7/22/2000,0.99232,LAGOS-NE,7544_2000,2000
7544,8/5/2000,1.196682465,LAGOS-NE,7544_2000,2000
7544,8/19/2000,1.244075829,LAGOS-NE,7544_2000,2000
7544,9/2/2000,2.246434231,LAGOS-NE,7544_2000,2000
7544,9/30/2000,1.432250396,LAGOS-NE,7544_2000,2000
7544,5/7/2001,0.7576,LAGOS-NE,7544_2001,2001
7544,5/17/2001,1.18375,LAGOS-NE,7544_2001,2001
7544,6/3/2001,1.84665,LAGOS-NE,7544_2001,2001
7544,6/16/2001,1.6099,LAGOS-NE,7544_2001,2001
7544,6/28/2001,1.7046,LAGOS-NE,7544_2001,2001
7544,7/16/2001,3.07775,LAGOS-NE,7544_2001,2001
7544,7/30/2001,1.56255,LAGOS-NE,7544_2001,2001
7544,8/13/2001,1.4205,LAGOS-NE,7544_2001,2001
7544,8/24/2001,0.8523,LAGOS-NE,7544_2001,2001
7544,9/26/2001,1.27845,LAGOS-NE,7544_2001,2001
7544,5/8/2004,1.218859649,LAGOS-NE,7544_2004,2004
7544,5/22/2004,1.716173032,LAGOS-NE,7544_2004,2004
7544,6/6/2004,2.720342946,LAGOS-NE,7544_2004,2004
7544,7/4/2004,2.694563523,LAGOS-NE,7544_2004,2004
7544,7/23/2004,1.858573656,LAGOS-NE,7544_2004,2004
7544,8/7/2004,2.355821126,LAGOS-NE,7544_2004,2004
7544,8/21/2004,2.268388589,LAGOS-NE,7544_2004,2004
7544,9/4/2004,1.267801858,LAGOS-NE,7544_2004,2004
7544,9/17/2004,1.22879257,LAGOS-NE,7544_2004,2004
7544,5/10/2007,2.3,LAGOS-NE,7544_2007,2007
7544,5/23/2007,2.3,LAGOS-NE,7544_2007,2007
7544,6/9/2007,2.4,LAGOS-NE,7544_2007,2007
7544,6/23/2007,2.1,LAGOS-NE,7544_2007,2007
7544,7/20/2007,5,LAGOS-NE,7544_2007,2007
7544,8/5/2007,3.7,LAGOS-NE,7544_2007,2007
7544,8/16/2007,1.6,LAGOS-NE,7544_2007,2007
7544,5/9/2008,1.237912966,LAGOS-NE,7544_2008,2008
7544,5/22/2008,1.09909204,LAGOS-NE,7544_2008,2008
7544,6/7/2008,1.674577114,LAGOS-NE,7544_2008,2008
7544,6/21/2008,3.764179105,LAGOS-NE,7544_2008,2008
7544,7/5/2008,3.590447761,LAGOS-NE,7544_2008,2008
7544,7/10/2008,2.227139304,LAGOS-NE,7544_2008,2008
7544,7/26/2008,2.792214286,LAGOS-NE,7544_2008,2008
7544,8/16/2008,7.829285714,LAGOS-NE,7544_2008,2008
7544,8/29/2008,8.0995,LAGOS-NE,7544_2008,2008
7544,9/18/2008,2.751797619,LAGOS-NE,7544_2008,2008
7593,5/2/1992,2.94,LAGOS-NE,7593_1992,1992
7593,5/16/1992,2.06,LAGOS-NE,7593_1992,1992
7593,5/31/1992,4.22,LAGOS-NE,7593_1992,1992
7593,6/13/1992,5.44,LAGOS-NE,7593_1992,1992
7593,6/28/1992,5.96,LAGOS-NE,7593_1992,1992
7593,7/11/1992,3.21,LAGOS-NE,7593_1992,1992
7593,7/25/1992,2.82,LAGOS-NE,7593_1992,1992
7593,8/1/1992,2.96,LAGOS-NE,7593_1992,1992
7593,8/8/1992,3.19,LAGOS-NE,7593_1992,1992
7593,8/23/1992,5.21,LAGOS-NE,7593_1992,1992
7593,9/6/1992,4.8,LAGOS-NE,7593_1992,1992
7593,9/19/1992,3.22,LAGOS-NE,7593_1992,1992
7593,5/8/1993,1.1674519,LAGOS-NE,7593_1993,1993
7593,5/22/1993,1.7592786,LAGOS-NE,7593_1993,1993
7593,6/6/1993,1.4123786,LAGOS-NE,7593_1993,1993
7593,6/19/1993,1.3628214,LAGOS-NE,7593_1993,1993
7593,7/4/1993,1.6106071,LAGOS-NE,7593_1993,1993
7593,7/17/1993,1.6849429,LAGOS-NE,7593_1993,1993
7593,7/31/1993,1.9575071,LAGOS-NE,7593_1993,1993
7593,8/15/1993,2.25485,LAGOS-NE,7593_1993,1993
7593,8/29/1993,1.7345,LAGOS-NE,7593_1993,1993
7593,9/12/1993,2.0814,LAGOS-NE,7593_1993,1993
7593,9/25/1993,1.3876,LAGOS-NE,7593_1993,1993
7593,5/9/1996,1.38,LAGOS-NE,7593_1996,1996
7593,5/26/1996,2.76,LAGOS-NE,7593_1996,1996
7593,6/9/1996,2.43,LAGOS-NE,7593_1996,1996
7593,6/23/1996,4.79,LAGOS-NE,7593_1996,1996
7593,7/6/1996,2.17,LAGOS-NE,7593_1996,1996
7593,7/26/1996,4.39,LAGOS-NE,7593_1996,1996
7593,8/3/1996,1.35,LAGOS-NE,7593_1996,1996
7593,8/17/1996,1.93,LAGOS-NE,7593_1996,1996
7593,8/30/1996,1.68,LAGOS-NE,7593_1996,1996
7593,9/15/1996,1.14,LAGOS-NE,7593_1996,1996
7593,9/21/1996,1.33,LAGOS-NE,7593_1996,1996
7593,5/9/1998,0.53475,LAGOS-NE,7593_1998,1998
7593,5/23/1998,0.67425,LAGOS-NE,7593_1998,1998
7593,6/6/1998,1.0695,LAGOS-NE,7593_1998,1998
7593,6/20/1998,1.7205,LAGOS-NE,7593_1998,1998
7593,7/4/1998,1.13925,LAGOS-NE,7593_1998,1998
7593,7/20/1998,2.6505,LAGOS-NE,7593_1998,1998
7593,8/1/1998,1.88325,LAGOS-NE,7593_1998,1998
7593,8/15/1998,1.829,LAGOS-NE,7593_1998,1998
7593,8/29/1998,2.387,LAGOS-NE,7593_1998,1998
7593,9/27/1998,1.798,LAGOS-NE,7593_1998,1998
7593,5/7/1999,0.75,LAGOS-NE,7593_1999,1999
7593,5/15/1999,0.85,LAGOS-NE,7593_1999,1999
7593,5/29/1999,2.71,LAGOS-NE,7593_1999,1999
7593,6/13/1999,5.71,LAGOS-NE,7593_1999,1999
7593,6/28/1999,1.65,LAGOS-NE,7593_1999,1999
7593,7/10/1999,2.31,LAGOS-NE,7593_1999,1999
7593,7/24/1999,1.9,LAGOS-NE,7593_1999,1999
7593,8/4/1999,3.98,LAGOS-NE,7593_1999,1999
7593,8/20/1999,1.57,LAGOS-NE,7593_1999,1999
7593,9/4/1999,1.11,LAGOS-NE,7593_1999,1999
7593,9/19/1999,0.97,LAGOS-NE,7593_1999,1999
7593,5/6/2000,1.2994667,LAGOS-NE,7593_2000,2000
7593,5/20/2000,1.2404,LAGOS-NE,7593_2000,2000
7593,6/2/2000,1.476667,LAGOS-NE,7593_2000,2000
7593,6/17/2000,2.1854667,LAGOS-NE,7593_2000,2000
7593,6/30/2000,2.658,LAGOS-NE,7593_2000,2000
7593,7/22/2000,1.8310667,LAGOS-NE,7593_2000,2000
7593,8/4/2000,2.2342895,LAGOS-NE,7593_2000,2000
7593,8/19/2000,3.9658096,LAGOS-NE,7593_2000,2000
7593,8/26/2000,3.1604698,LAGOS-NE,7593_2000,2000
7593,9/2/2000,3.1028715,LAGOS-NE,7593_2000,2000
7593,9/9/2000,1.1024487,LAGOS-NE,7593_2000,2000
7593,9/16/2000,1.4971912,LAGOS-NE,7593_2000,2000
7593,9/30/2000,2.0246283,LAGOS-NE,7593_2000,2000
7593,5/19/2001,1.7997251,LAGOS-NE,7593_2001,2001
7593,5/26/2001,1.5347112,LAGOS-NE,7593_2001,2001
7593,6/3/2001,2.1190584,LAGOS-NE,7593_2001,2001
7593,6/16/2001,1.4640676,LAGOS-NE,7593_2001,2001
7593,6/23/2001,4.2874293,LAGOS-NE,7593_2001,2001
7593,6/30/2001,3.8019039,LAGOS-NE,7593_2001,2001
7593,7/7/2001,3.4494644,LAGOS-NE,7593_2001,2001
7593,7/14/2001,3.2416154,LAGOS-NE,7593_2001,2001
7593,7/21/2001,6.1695747,LAGOS-NE,7593_2001,2001
7593,7/28/2001,4.4641087,LAGOS-NE,7593_2001,2001
7593,9/8/2001,4.5456,LAGOS-NE,7593_2001,2001
7593,9/22/2001,2.50955,LAGOS-NE,7593_2001,2001
7593,5/4/2002,1.0233962,LAGOS-NE,7593_2002,2002
7593,5/19/2002,1.954919,LAGOS-NE,7593_2002,2002
7593,6/1/2002,1.599667,LAGOS-NE,7593_2002,2002
7593,6/16/2002,2.617811,LAGOS-NE,7593_2002,2002
7593,6/28/2002,2.0669751,LAGOS-NE,7593_2002,2002
7593,7/13/2002,2.0758221,LAGOS-NE,7593_2002,2002
7593,7/27/2002,4.0629063,LAGOS-NE,7593_2002,2002
7593,8/9/2002,2.2965348,LAGOS-NE,7593_2002,2002
7593,8/24/2002,2.621875,LAGOS-NE,7593_2002,2002
7593,9/1/2002,2.925,LAGOS-NE,7593_2002,2002
7593,9/7/2002,1.5703089,LAGOS-NE,7593_2002,2002
